t_recv,kind,type,name,detail
0.0213,Node,ADDED,kind-control-plane,taints=1
0.024,Node,ADDED,kind-worker,taints=0
0.0255,Node,ADDED,kind-worker2,taints=0
0.0269,Node,ADDED,kind-worker3,taints=0
0.0283,Node,ADDED,kind-worker4,taints=0
0.0302,Node,ADDED,kind-worker5,taints=0
0.0409,TaskRequest,ADDED,eval-conflicts-rho040-r0-000,phase=None job=None
0.0465,TaskRequest,MODIFIED,eval-conflicts-rho040-r0-000,phase=Pending job=None
0.058,Event,ADDED,eval-conflicts-rho010-r0-019-vrx7r.18d4663df244c894,"reason=FailedScheduling count=None msg=0/6 nodes are available: 1 c_wall violated: 2 conflicting context pair(s) with node memory, 5 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 1 No preemption victims found for incoming pod, 5 Preemption is not helpful for scheduling."
0.0585,Event,ADDED,eval-conflicts-rho010-r0-020-hzzxp.18d4663df28945da,"reason=FailedScheduling count=None msg=0/6 nodes are available: 1 c_wall violated: 1 conflicting context pair(s) with node memory, 5 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 1 No preemption victims found for incoming pod, 5 Preemption is not helpful for scheduling."
0.0587,Event,ADDED,eval-conflicts-rho010-r0-020-hzzxp.18d4663ed97f452c,"reason=FailedScheduling count=None msg=0/6 nodes are available: 2 c_wall violated: 1 conflicting context pair(s) with node memory, 4 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 2 No preemption victims found for incoming pod, 4 Preemption is not helpful for scheduling."
0.059,Event,ADDED,eval-conflicts-rho010-r0-023-ksjvl.18d4663e32a1ea4c,"reason=FailedScheduling count=None msg=0/6 nodes are available: 1 c_wall violated: 2 conflicting context pair(s) with node memory, 5 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 1 No preemption victims found for incoming pod, 5 Preemption is not helpful for scheduling."
0.0594,Event,ADDED,eval-conflicts-rho010-r0-028-gfz56.18d4663f5d38f64b,"reason=FailedScheduling count=None msg=0/6 nodes are available: 2 c_wall violated: 1 conflicting context pair(s) with node memory, 4 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 2 No preemption victims found for incoming pod, 4 Preemption is not helpful for scheduling."
0.0596,Event,ADDED,eval-conflicts-rho010-r0-032-6zslz.18d466404b77ca0d,"reason=FailedScheduling count=None msg=0/6 nodes are available: 2 c_wall violated: 1 conflicting context pair(s) with node memory, 4 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 2 No preemption victims found for incoming pod, 4 Preemption is not helpful for scheduling."
0.0602,Event,ADDED,eval-conflicts-rho010-r0-050-mhqmc.18d466447c820208,"reason=FailedScheduling count=None msg=0/6 nodes are available: 1 c_wall violated: 1 conflicting context pair(s) with node memory, 1 c_wall violated: 2 conflicting context pair(s) with node memory, 4 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 2 No preemption victims found for incoming pod, 4 Preemption is not helpful for scheduling."
0.0604,Event,ADDED,eval-conflicts-rho010-r0-050-mhqmc.18d46644ff0a0aa0,"reason=FailedScheduling count=None msg=0/6 nodes are available: 1 c_wall violated: 2 conflicting context pair(s) with node memory, 5 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 1 No preemption victims found for incoming pod, 5 Preemption is not helpful for scheduling."
0.0607,Event,ADDED,eval-conflicts-rho010-r0-057-5rfpp.18d4664625e55eaa,"reason=FailedScheduling count=None msg=0/6 nodes are available: 1 c_wall violated: 1 conflicting context pair(s) with node memory, 5 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 1 No preemption victims found for incoming pod, 5 Preemption is not helpful for scheduling."
